talkIdx,Idx,skipAble,brightCharacter,Name,TextKR,TextEN,TextJP,characterLeftest,characterLeftestFace,characterLeftestX,characterLeft,characterLeftFace,characterLeftX,characterRight,characterRightFace,characterRightX,characterRightest,characterRightestFace,characterRightestX,eventType,backGround,imagePlace,imageIdx,BackSnd,SFX
63,5,1,a0010,Flutter,제 주문이 끊기기라도 하면 바로 구멍이 사라질 거에요.,if my spell is interrupted+o the hole will vanish immediately.,私の詠唱が途切れたら、穴はすぐに消えてしまいます。,Yongsa,smile_0,20,Witch,sad_2,80,Owl,question_2,-50,.,.,500,0,kingdomFront,0,0,8,-999
63,6,1,a0010,Flutter,그러니까 왠만해서 저를 건들이면 안돼요?,So+o could you please try not to touch me?,だから、なるべく私にちょっかい出さないでくださいね？,Yongsa,smile_0,20,Witch,sad_2,80,Owl,eyeClose_2,-50,.,.,500,0,kingdomFront,0,0,8,-999
63,7,1,a1000,Ail Shell,그정도야 상관없지.,That's not a problem.,それくらい問題ない。,Yongsa,idle_0,20,Witch,sad_2,80,Owl,eyeClose_2,-50,.,.,500,0,kingdomFront,0,0,8,-999
63,8,1,a1000,Ail Shell,나가기만 하면 되는데 너에게 도움을 청할 일이 있겠어?,We just need to get out.\nwhy would I need to ask you for help?,外に出るだけなのに、お前の助けを求めることなんてあるか？,Yongsa,smile_0,20,Witch,sad_2,80,Owl,eyeClose_2,-50,.,.,500,0,kingdomFront,0,0,8,-999
63,9,1,a0100,Grin,…,…,…,Yongsa,smile_0,20,Witch,lie_0,80,Owl,eyeClose_2,-50,.,.,500,0,kingdomFront,0,0,8,-999
63,10,1,a0200,Grin,잠깐!,Wait!,待って！,Yongsa,smile_0,75,Witch,panic_0,0,Owl,eyeClose_2,-500,.,.,500,0,kingdomFront,0,0,8,-999
63,11,1,a1000,Ail Shell,?,?,？,Yongsa,panic_2,75,Witch,panic_0,0,Owl,eyeClose_2,-500,.,.,500,0,kingdomFront,0,0,8,30
63,12,1,a0100,Grin,애… 애일 씨는 남는 게 어때요? 빨리 기억을 찾아야 하잖아요!,Why don't… why don't you stay here+o Ail?\nYou need to find your memories quickly!,エ…エイルさんは残ったらどうですか？早く記憶を探さないといけないし！,Yongsa,panic_2,75,Witch,sad_0,10,Owl,eyeClose_2,-500,.,.,500,0,kingdomFront,0,0,8,-999
63,13,1,a1000,Ail Shell,…아니 그렇게 급한 건 아니니까…,…No+o it's not that urgent…,…いや、そんなに急ぐことじゃないから…,Yongsa,doubt_0,65,Witch,sad_0,10,Owl,eyeClose_2,-500,.,.,500,0,kingdomFront,0,0,8,-999
63,14,1,a1000,Ail Shell,그럼 그린. 너라도 잠깐 나갔다가 오는 게 어때?,Then Grin+o why don't you go out for a bit?,じゃあグリン。お前だけでも外に出てきたらどうだ？,Yongsa,smile_0,50,Witch,sad_0,10,Owl,eyeClose_2,-500,.,.,500,0,kingdomFront,0,0,8,-999
63,15,1,a0100,Grin,저… 저요?!,M… Me?!,わ、私がですか？！,Yongsa,smile_0,50,Witch,panic_0,0,Owl,eyeClose_2,-500,.,.,500,0,kingdomFront,0,0,8,-999
63,16,1,a1000,Ail Shell,그래. 나보다 더 오래 있었으니 갑갑했을 거 아니야.,Yeah. You've been here longer than me+o\nso you must be feeling suffocated.,そうだな。俺より長くここにいたんだし、大変だったんだろう。,Yongsa,smile_1,50,Witch,panic_0,0,Owl,eyeClose_2,-500,.,.,500,0,kingdomFront,0,0,8,-999
63,17,1,a0100,Grin,그… 그러니까?!,S… So?!,そ…それで！？,Yongsa,smile_1,50,Witch,lie_0,-10,Owl,eyeClose_2,-500,.,.,500,0,kingdomFront,0,0,8,-999
63,18,1,a1000,Ail Shell,빨리 안나가면 나부터 나간다?,If you don't go out quickly+o I'm going first.,早く出ないと、俺が先に行くぞ？,Yongsa,smile_1,-10,Witch,lie_0,10,Owl,eyeClose_2,-500,.,.,500,0,kingdomFront,0,0,8,-999
63,19,1,a0100,Grin,아… 안돼요!,N… No!,ダ…ダメですってば！,Yongsa,smile_1,-20,Witch,panic_0,0,Owl,eyeClose_2,-500,.,.,500,0,kingdomFront,0,0,8,-999
63,20,1,a0000, ,(덥석),(Grab),（ガシッ）,Yongsa,smile_1,-20,Witch,panic_0,0,.,.,-500,.,.,500,0,kingdomFront,1,136,8,-999
63,22,1,a1000,Ail Shell,으악! 너 지금 뭐하는 거야?!,Gaaaaaah! What are you doing?!,うわっ！お前何をしてる！？,Yongsa,angry_2,-50,Witch,angry_0,-30,.,.,-500,.,.,500,0,kingdomFront,2,136,8,-999
63,23,1,a0100,Grin,안돼요! 역시 못 보내줘요! 나가지 말아요!,No! I really can't let you go! Don't go out!,ダメなんです！やっぱり行かせられません！出ちゃダメです！,Yongsa,angry_2,30,Witch,sad_0,50,.,.,-500,.,.,500,0,kingdomFront,2,136,8,-999
63,24,1,a1000,Ail Shell,야! 내 나이가 몇인데 뭐하는 거야?! 이거 안 내려놔!!,Put me down!! It's too embarrassing!,おい！この俺を子ども扱いする気が！？今すぐ降ろせ！！,Yongsa,shame_1,-50,Witch,sad_0,-30,Owl,black_0,-500,.,.,500,0,kingdomFront,2,136,8,16
63,25,1,a1000,Ail Shell,참새야! 후배 좀 말려봐!,Sparrow! Stop your junior!,スズメ！後輩を止めろ！,Yongsa,shame_1,-60,Witch,sad_0,-40,Owl,black_0,-125,.,.,500,0,kingdomFront,2,136,8,-999
63,26,1,a0010,Flutter,…,…,…,Yongsa,shame_1,75,Witch,sad_0,95,Owl,angry_1,-75,.,.,500,0,kingdomFront,0,0,8,-999
63,27,1,a0010,Flutter,그럼 전 구멍이 무너지기 전에 나가서 안정화 작업을 시작할테니+o,Well then+o I'll head out and start the stabilization work before the hole collapses+o,じゃあ私は穴が崩れる前に出て、安定化作業を始めますから,Yongsa,shame_1,75,Witch,sad_0,95,Owl,eyeClose_2,-75,.,.,500,0,kingdomFront,0,0,8,-999
63,28,1,a0010,Flutter,둘 사이의 문제는 둘이서 잘 해결해주세요.,Please resolve the issues between you two yourselves.,二人のことは二人で、うまく解決していただきましょう。,Yongsa,shame_1,75,Witch,sad_0,95,Owl,angry_0,-100,.,.,500,0,kingdomFront,0,0,8,-999
63,29,1,a2000,Ail Shell,아 좀!!!,Ah+o seriously!!,ちょっと！！！,Yongsa,angry_2,75,Witch,sad_0,95,Owl,angry_0,-100,.,.,500,0,kingdomFront,0,0,8,24
63,30,1,a0001,???,거기까지다!,That's far enough!,そこまでだ！,Yongsa,angry_2,75,Witch,sad_0,95,Owl,angry_0,-100,Odi,black_0,-500,0,kingdomFront,0,0,-999,-999
63,31,1,a1110,Ail Shell & Grin & Flutter,?,?,？,Yongsa,panic_2,75,Witch,panic_0,125,Owl,question_0,-100,Odi,black_0,-500,0,kingdomFront,0,0,-999,30
63,32,1,a0010,Flutter,이게 무슨 소리…,What is this sound…,この声は…？,Yongsa,panic_2,75,Witch,panic_0,125,Owl,question_2,-125,Odi,black_0,-500,0,kingdomFront,0,0,-999,-999
63,33,1,a0000, , , , ,Yongsa,panic_2,105,Witch,panic_0,135,Owl,question_2,0,Odi,black_0,-30,0,kingdomFront,1,132,-999,43
63,34,1,a0010,Flutter,꺄… 꺄아아악!!,Kya… Kyaaaaah!!,きゃ…きゃあああっ！！,Yongsa,panic_2,105,Witch,panic_0,135,Owl,sad_0,0,Odi,black_0,-30,0,kingdomFront,2,132,-999,-999
63,35,1,a0010, , , , ,Yongsa,panic_2,105,Witch,panic_0,135,Owl,timeStop_0,0,Odi,black_0,-30,1,kingdomFront,0,0,-999,82
63,36,1,a0001,???,잡았다. 운명 마법사! 설마 이런 일을 벌이다니.,Got you. Destiny Wizard! To think you'd pull something like this.,捕まえた。運命魔法使い！まさかこんなことを仕出かすなんて。,Yongsa,panic_2,105,Witch,panic_0,135,Owl,timeStop_0,-75,Odi,idle_0,-125,0,kingdomFront,0,0,18,-999
63,37,1,a0001,???,하지만… 운이 안좋았네. 하필이면 이 몸에게 걸리다니.,But… you're out of luck. Of all people+o you ran into me.,でも…運が悪かったね。よりによってこの私に見つかるとは。,Yongsa,panic_2,105,Witch,panic_0,135,Owl,timeStop_0,-75,Odi,eyeClose_0,-125,0,kingdomFront,0,0,18,-999
63,38,1,a0001,???,왜 갑자기 구멍이 난 건지는 모르겠지만 너희의 작전도 여기서 끝…,I don't know why a hole suddenly opened+o but your plan ends here…,なぜ急に穴が開いたのかは知らないけれど…あなたたちの作戦もここで終わり…,Yongsa,panic_2,105,Witch,panic_0,135,Owl,timeStop_0,-125,Odi,taunt_0,-75,0,kingdomFront,0,0,18,-999
63,39,1,a1000,Ail Shell,지… 지금 뭐하는 거야?!,W… What are you doing?!,なっ…何をしてるんだ！？,Yongsa,panic_0,75,Witch,panic_0,125,Owl,timeStop_0,-125,Odi,taunt_0,-75,0,kingdomFront,0,0,18,-999
63,40,1,a0002,???,너희도 꼼짝말고 있어! 다음은 너희 차례…,You two stay put as well! You're next…,全員動くな！次はあんたたちの番…,Yongsa,panic_0,75,Witch,panic_0,125,Owl,timeStop_0,-125,Odi,eyeClose_0,-75,0,kingdomFront,0,0,18,-999
63,41,1,a2000,Ail Shell,구멍이 닫히잖아!!!,The hole is closing!!,穴が閉じていくじゃないか！！！,Yongsa,angry_2,0,Witch,panic_0,125,Owl,timeStop_0,-125,Odi,eyeClose_0,-75,0,kingdomFront,0,0,18,24
63,42,1,a0001,???,에?,Eh?,えっ？,Yongsa,angry_2,0,Witch,panic_0,125,Owl,timeStop_0,-125,Odi,panic_0,-75,0,kingdomFront,1,133,-999,30
63,43,1,a0000, , , , ,Yongsa,angry_2,0,Witch,panic_0,125,Owl,timeStop_0,-125,Odi,panic_0,-75,0,kingdomFront,1,134,-999,-999
63,44,1,a0001,???,…,…,…,Yongsa,angry_2,0,Witch,panic_0,125,Owl,timeStop_0,-125,Odi,panic_0,-75,0,kingdomFront,1,135,-999,-999
63,45,1,a0001,???,에에엑?!!!?!!,Eeeeh?!,えええっ！？！？！！,.,.,0,.,.,125,.,.,-125,.,.,-75,0,black,0,0,-999,38
64,0,1,a0000, , , , ,.,.,-500,.,.,-500,.,.,50,.,.,125,0,empty,0,0,-999,-999
64,0,1,a1000,Ail Shell,휴… 엄청 멀리 왔네.,Phew… we've come a long way.,ふう…ずいぶん遠くまで来たな。,Yongsa,panic_3,-50,Witch,black_0,-500,.,.,50,.,.,50,0,empty,0,0,-999,17
64,1,1,a1000,Ail Shell,여기야? 그 불완전한 포인트라는 곳이?,Is this it? The place called the Unstable Point?,ここか？その不完全なポイントってのは？,Yongsa,idle_0,0,Witch,black_0,-125,.,.,50,.,.,50,0,empty,0,0,-999,-999
64,2,1,a0100,Grin,네… 그렇긴 한데요.,Yes… it is.,はい…まあ、そうなんですけど。,Yongsa,idle_0,0,Witch,panic_0,-75,.,.,50,.,.,50,0,empty,0,0,-999,-999
64,3,1,a1000,Ail Shell,그럼 플러터를 불러오면 되겠네.,Then we just need to call Flutter.,じゃあフラッターを呼んでこよう。,Yongsa,smile_0,15,Witch,panic_0,-75,Bob,black_0,500,.,.,50,0,empty,0,0,-999,-999
64,4,1,a2200,???,거기 멈춰라!,Stop right there!,待て！,Yongsa,smile_0,15,Witch,panic_0,-75,Bob,black_0,125,.,.,50,0,empty,0,0,-999,-999
64,5,1,a1000,Ail Shell,?!,?!,！？,Yongsa,panic_2,0,Witch,panic_0,-75,Bob,black_0,125,.,.,50,0,empty,0,0,-999,-999
64,6,1,a0000, ,(채앵!),(Clang!),（キィン！）,Yongsa,angry_0,-50,Witch,panic_0,-125,Bob,black_0,0,.,.,50,0,empty,1,137,-999,51
64,7,1,a1000,Ail Shell,뭐야?!,What?!,なんだ！？,Yongsa,angry_1,-50,Witch,panic_0,-125,Bob,black_0,0,.,.,50,0,empty,2,137,-999,-999
64,8,1,a0010,???,이 앞으로는 지나갈 수 없다.,You cannot pass beyond this point.,この先へは通さない。,Yongsa,angry_1,-50,Witch,panic_0,-125,Bob,black_0,50,.,.,300,0,empty,2,137,-999,-999
64,9,1,a0020,Bob,여기부턴 나 밥이 상대해주도록 하지!,From here on+o I+o Bob+o shall be your opponent!,ここから先は、このボブがお前の相手だ!,Yongsa,angry_1,-100,Witch,panic_0,-150,Bob,idle_0,0,.,.,300,0,focus,0,0,-999,14
64,10,1,a1100,Ail Shell & Grin,…,…,…,Yongsa,idle_0,-50,Witch,idle_0,-125,Bob,idle_0,50,.,.,300,0,empty,0,0,-999,-999
64,11,1,a2200,Ail Shell & Grin,바압?!,Bob?!,ボブ！？,Yongsa,panic_0,-50,Witch,panic_0,-125,Bob,idle_0,50,.,.,300,0,empty,0,0,-999,-999
64,12,1,a0010,Bob,…뭐야? 애일이었네?,…What? It was Ail?,…なんだ、エイルか？,Yongsa,panic_0,-50,Witch,panic_0,-125,Bob,idle_0,25,Tom,black_0,500,0,empty,0,0,8,-999
64,13,1,a0001,Tom,밥. 무슨 일이야.,Bob. What's going on.,ボブ、どうした？,Yongsa,panic_0,-50,Witch,panic_0,-125,Bob,idle_0,25,Tom,idle_0,100,0,empty,0,0,8,17
64,14,1,a0020,Bob,애일이 왔어. 난 또 침입자인줄 알았잖아.,Ail is here. I thought he was an intruder.,エイルが来たんだよ。侵入者かと思ったじゃないか。,Yongsa,panic_0,-50,Witch,panic_0,-125,Bob,idle_0,50,Tom,idle_0,125,0,empty,0,0,8,-999
64,15,1,a1000,Ail Shell,…진짜 밥하고 톰인가?,…Is it really Bob and Tom?,…本物のボブとトムなのか？,Yongsa,doubt_0,-25,Witch,panic_0,-125,Bob,idle_0,50,Tom,idle_0,125,0,empty,0,0,8,-999
64,16,1,a0100,Grin,그럴리가 없잖아요!,That's impossible!,そんなわけないじゃないですか！,Yongsa,doubt_0,-25,Witch,angry_1,-100,Bob,idle_0,75,Tom,idle_0,125,0,empty,0,0,8,-999
64,17,1,a0100,Grin,이건 과거에요! 던전이 그들을 재현해서 저희를 막는 거에요.,This is the past! The dungeon is recreating them to stop us.,これは過去です！ダンジョンが彼らを再現して、私たちを止めようとしてるんです。,Yongsa,doubt_0,-50,Witch,angry_0,-125,Bob,idle_0,75,Tom,idle_0,125,0,empty,0,0,8,-999
64,18,1,a0200,Grin,심지어 밥은 죽었다면서요!,You even said Bob died!,しかもボブはもう死んだじゃないですか！,Yongsa,doubt_0,-50,Witch,angry_1,-125,Bob,idle_0,75,Tom,idle_0,125,0,empty,0,0,8,24
64,19,1,a1000,Ail Shell,…그래 맞아. 오랜만에 봐서 잊었네.,…Right+o that's true. I forgot since it's been so long.,…そうだな。あまりにも久しぶりで思い出せなかった。,Yongsa,panic_0,-50,Witch,black_0,-125,Bob,idle_0,75,Tom,idle_0,125,0,empty,0,0,8,-999
64,20,1,a1000,Ail Shell,밥은 사망 플래그를 남발하다가 죽어버렸지.,Bob died after spamming death flags.,ボブは死亡フラグ立てすぎて死んだんだったな。,Yongsa,panic_1,-75,Witch,black_0,-500,Bob,idle_0,50,Tom,idle_0,100,0,empty,0,0,8,-999
64,21,1,a0010,Bob,뭐어?! 내가 죽긴 왜 죽어!,Whaaat?! Why would I die!,なんだと！？この俺が死ぬわけないだろ！,Yongsa,panic_1,-75,Bard,eyeClose_0,500,Bob,idle_0,0,Tom,idle_0,100,0,empty,0,0,8,24
64,22,1,a0100,Bard,(스윽),(Step),（スッ…）,Yongsa,panic_1,-125,Bard,eyeClose_0,125,Bob,idle_0,-50,Tom,idle_0,50,0,empty,0,0,8,17
64,23,1,a0022,Bob & Tom,충성!,Salute!,ご苦労様です！,Yongsa,panic_1,-125,Bard,eyeClose_0,125,Bob,idle_0,-50,Tom,idle_0,25,0,empty,0,0,8,-999
64,24,1,a1000,Ail Shell,바르드…!,Bard…!,バルド…！,Yongsa,idle_0,-125,Bard,eyeClose_0,125,Bob,idle_0,-50,Tom,idle_0,25,0,empty,0,0,8,-999
64,25,1,a0001,Tom,기사단장님 벌써 오셨습니까? 아직 교대시간이…,Commander+o you've arrived already?\nIt's not yet time for the shift change…,団長、もうお越しに？まだ交代の時間じゃ…,Yongsa,idle_0,-125,Bard,eyeClose_0,125,Bob,idle_0,-50,Tom,idle_0,50,0,empty,0,0,8,-999
64,26,1,a0100,Bard,가짜군.,Fakes.,偽物か。,Yongsa,idle_0,-125,Bard,doubt_0,125,Bob,idle_0,-50,Tom,idle_0,50,0,empty,0,0,-999,-999
64,27,1,a0001,Tom,네? 그게 무슨…,What do you mean…,え？それはどういう…,Yongsa,idle_0,-125,Bard,doubt_0,125,Bob,idle_0,-50,Tom,idle_0,50,0,empty,0,0,-999,-999
64,28,1,a0000, ,(서걱!),(Slash!),（ザシュッ！）,Yongsa,idle_0,-125,Bard,doubt_0,125,Bob,idle_0,-50,Bob,cut_0,50,0,empty,1,130,-999,79
64,30,1,a0001,Tom,…어?,…Eh?,…ん？,Yongsa,idle_0,-125,Bard,doubt_0,125,Bob,idle_0,-50,Bob,cut_0,50,0,empty,2,130,-999,-999
64,33,1,a1000,Ail Shell,?!,?!,！？,Yongsa,panic_1,-125,Bard,doubt_0,125,Bob,idle_0,-50,Bob,cut_0,50,0,empty,0,0,-999,-999
64,34,1,a0010,Bob,기… 기사단장님…?,K… Knight Commander…?,だ…団長…？,Yongsa,panic_1,-125,Bard,doubt_0,100,Bob,idle_0,0,Bob,cut_0,500,0,empty,0,0,-999,-999
64,35,1,a0100,Bard,제법 공들인 마법이군. 속을 뻔했어.,Quite an elaborate spell. I almost fell for it.,なかなか手の込んだ魔法だ。危うくだまされるところだった。,Yongsa,panic_1,-125,Bard,angry_0,75,Bob,idle_0,0,.,.,500,0,empty,0,0,-999,-999
64,36,1,a0010,Bob,대체 왜…?,Why on earth…?,なぜだ…？,Yongsa,panic_1,-125,Bard,angry_0,75,Bob,idle_0,-50,.,.,500,0,empty,0,0,-999,-999
64,37,1,a0100,Bard,…밥. 넌 저번 여정에서 죽었잖냐.,…Bob. You died during the last journey.,…ボブ。君は前の旅で死んだはずだ。,Yongsa,panic_1,-125,Bard,eyeClose_0,75,Bob,idle_0,-50,.,.,500,0,empty,0,0,-999,-999
64,38,1,a0100,Bard,명예로운 스캐빈저 기사단이 추하게 굴지마라.,Do not act unsightly+o\nas a member of the honorable Scavenger Knights.,名誉あるスカベンジャーの騎士なら、情けない真似をするな。,Yongsa,panic_1,-125,Bard,idle_0,75,Bob,idle_0,-50,.,.,500,0,empty,0,0,-999,-999
64,39,1,a0010,Bob,무슨 소리입니까… 전 죽은 적 없습니다!,What are you talking about… I never died!,何をおっしゃるんですか…俺は死んでいません！,Yongsa,panic_1,-125,Bard,idle_0,75,Bob,idle_0,-50,.,.,500,0,empty,0,0,-999,-999
64,40,1,a0020,Bob,아직 못 끝낸 약속들이 산더미란 말입니다!,I have a mountain of promises I haven't finished yet!,まだ果たしてない約束が山ほどあるんです！,Yongsa,panic_1,-125,Bard,idle_0,125,Bob,idle_0,-25,.,.,500,0,focus,0,0,-999,24
64,41,1,a0030,Bob,동기들이랑 담력 훈련도 가고! 추억담긴 목걸이도 만들어 보고!,Going on courage training with my peers!\nMaking a necklace full of memories!,同期たちと忍耐訓練にも行きたいし！思い出のネックレスだって作りたいんです！,Yongsa,panic_1,-125,Bard,idle_0,125,Bob,idle_0,0,.,.,500,0,focus,0,0,-999,-999
64,42,1,a0020,Bob,사랑하던 그녀한테 고백도 해야한단 말입니다!,And… I still have to confess to the girl I love!,愛するあの人にだって、告白しなきゃいけないんです！,Yongsa,panic_1,-125,Bard,idle_0,125,Bob,idle_0,0,.,.,500,0,focus,0,0,-999,14
64,43,1,a0100,Bard,…,…,…,Yongsa,panic_1,-125,Bard,panic_0,75,Bob,idle_0,0,.,.,500,0,empty,0,0,-999,-999
64,44,1,a0100,Bard,…넌 그러려니 해라...,…Bob+o you're hopeless.,…自業自得ってやつだな…,Yongsa,panic_1,-125,Bard,panic_1,75,Bob,idle_0,0,.,.,-500,0,empty,0,0,-999,-999
64,45,1,a0100, ,(서걱!),(Slash!),（ザシュッ！）,Yongsa,panic_1,-125,Bard,idle_0,0,Bob,cut_0,75,.,.,-500,0,empty,0,0,-999,80
64,47,1,a0010,Bob,크아아악!!!,Kuaaaaagh!!,ぐああああっ！！！,Yongsa,panic_1,-125,Bard,idle_0,0,Bob,cut_0,75,Witch,black_0,-500,0,empty,0,0,-999,-999
64,48,1,a1000,Ail Shell,밥!!,Bob!!,ボブ！！,Yongsa,angry_0,-50,Bard,idle_0,125,Bob,cut_0,500,Witch,black_0,-150,0,empty,0,0,-999,-999
64,50,1,a0002,Grin,이… 이게 어떻게 된거죠? 과거가 과거를 공격하다니?!,H… How did this happen? The past attacking the past?!,こ、これはどういうことですか？過去が過去を攻撃するなんて！？,Yongsa,angry_0,-50,Bard,idle_0,125,.,.,500,Witch,panic_0,-125,0,empty,0,0,-999,-999
64,51,1,a1000,Ail Shell,…스캐빈저 기사단의 단장은 대대로 특수한 가호를 수여받아.,…The commanders of the Scavenger Knights are granted a special power\nfrom generation to generation.,…スカベンジャー騎士団の団長は代々、特別な加護を授かっている。,Yongsa,angry_1,-50,Bard,idle_0,125,.,.,500,Witch,panic_0,-125,0,empty,0,0,-999,-999
64,52,1,a0001,Grin,무슨 가호를…?,What kind of power…?,どんな加護を…？,Yongsa,angry_1,-50,Bard,idle_0,125,.,.,500,Witch,idle_0,-125,0,empty,0,0,-999,-999
64,53,1,a1000,Ail Shell,...<거짓>을 구분할 수 있는 가호.,...The power to distinguish false.,…〈偽り〉を見抜く加護だ。,Yongsa,doubt_0,-50,Bard,idle_0,125,.,.,500,Witch,idle_0,-125,0,empty,0,0,-999,-999
64,54,1,a0002,Grin,그런?! 그럼 지금의 바르드 씨는 모든 게 마법인 걸 알고 있다는 건가요?,What?! Then does the current Bard know that everything is magic?,まさか、じゃあ今のバルドさんは、すべて魔法だって分かっている！？,Yongsa,doubt_0,-50,Bard,idle_0,125,.,.,500,Witch,panic_0,-125,0,empty,0,0,-999,-999
64,55,1,a0001,Grin,게다가 본인도 마법으로 만들어진 상태여서 이런 오류가?,And since he himself is created by magic+o is this some kind of error?,しかも自分自身も魔法で作られた身だから、こんな不具合が…？,Yongsa,doubt_0,-50,Bard,idle_0,125,.,.,500,Witch,lie_0,-125,0,empty,0,0,-999,-999
64,56,1,a1000,Ail Shell,걱정 마. 톰과 밥은 가짜였지만…,Don't worry. Tom and Bob were fakes…,心配するな。トムとボブは偽物だったが…,Yongsa,eyeClose_1,-50,Bard,idle_0,125,.,.,500,Witch,lie_0,-125,0,empty,0,0,-999,-999
